# Total number neurons: 40000
# Local number neurons: 5000
# Number MPI ranks: 8
# Current simulation step: 2002
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
0 2224	1 547	1	1
2 3962	1 547	1	1
4 1306	1 547	1	1
5 1782	1 547	1	1
7 31	1 547	1	1
6 401	1 547	1	1
1 2855	1 548	1	1
2 3149	1 548	1	1
3 4946	1 548	1	1
5 4270	1 548	1	1
7 813	1 548	1	1
6 907	1 548	1	1
1 3947	1 549	1	1
6 175	1 549	1	1
7 4991	1 549	1	1
7 3642	1 549	1	1
2 4359	1 549	1	1
6 436	1 549	1	1
0 4837	1 550	1	1
2 3111	1 550	1	1
2 2591	1 550	1	1
3 1671	1 550	1	1
7 4359	1 550	1	1
7 676	1 550	1	1
2 482	1 551	1	1
3 4043	1 551	1	1
4 2177	1 551	1	1
4 4323	1 551	1	1
7 2423	1 551	1	1
7 3922	1 551	1	1
0 2584	1 552	1	1
3 1008	1 552	1	1
5 3332	1 552	1	1
5 1634	1 552	1	1
6 4344	1 552	1	1
0 153	1 552	1	1
1 950	1 553	1	1
0 4662	1 553	1	1
2 3101	1 553	1	1
2 51	1 553	1	1
5 1554	1 553	1	1
6 3550	1 553	1	1
1 2392	1 554	1	1
0 4988	1 554	1	1
0 912	1 554	1	1
4 3287	1 554	1	1
4 342	1 554	1	1
0 159	1 554	1	1
1 4213	1 555	1	1
0 4312	1 555	1	1
0 1617	1 555	1	1
2 721	1 555	1	1
4 3700	1 555	1	1
4 2987	1 555	1	1
0 2367	1 556	1	1
0 3686	1 556	1	1
4 1260	1 556	1	1
7 3551	1 556	1	1
7 1003	1 556	1	1
5 1042	1 556	1	1
1 4087	1 557	1	1
2 556	1 557	1	1
4 4518	1 557	1	1
5 2252	1 557	1	1
5 3433	1 557	1	1
7 4763	1 557	1	1
1 4571	1 558	1	1
3 845	1 558	1	1
3 2143	1 558	1	1
5 3303	1 558	1	1
4 1294	1 558	1	1
7 2045	1 558	1	1
1 1542	1 559	1	1
2 3360	1 559	1	1
4 470	1 559	1	1
5 4451	1 559	1	1
7 817	1 559	1	1
7 4182	1 559	1	1
0 2614	1 560	1	1
2 2111	1 560	1	1
3 2179	1 560	1	1
4 4412	1 560	1	1
6 1815	1 560	1	1
6 1044	1 560	1	1
1 1020	1 561	1	1
1 2948	1 561	1	1
0 726	1 561	1	1
2 1606	1 561	1	1
4 3655	1 561	1	1
6 4274	1 561	1	1
1 2530	1 562	1	1
3 3710	1 562	1	1
3 565	1 562	1	1
5 2635	1 562	1	1
6 3449	1 562	1	1
7 241	1 562	1	1
1 1591	1 563	1	1
3 4217	1 563	1	1
3 3191	1 563	1	1
6 1477	1 563	1	1
7 4027	1 563	1	1
4 2039	1 563	1	1
1 1960	1 564	1	1
0 2288	1 564	1	1
0 2624	1 564	1	1
2 4750	1 564	1	1
3 4093	1 564	1	1
3 2711	1 564	1	1
1 4232	1 565	1	1
1 4293	1 565	1	1
0 4074	1 565	1	1
0 3498	1 565	1	1
2 3428	1 565	1	1
3 3022	1 565	1	1
1 2314	1 566	1	1
1 4463	1 566	1	1
2 3839	1 566	1	1
4 1306	1 566	1	1
5 3721	1 566	1	1
7 3294	1 566	1	1
0 4339	1 567	1	1
7 4016	1 567	1	1
7 4863	1 567	1	1
7 803	1 567	1	1
0 2093	1 567	1	1
5 4762	1 567	1	1
1 57	1 568	1	1
3 4767	1 568	1	1
3 2994	1 568	1	1
4 4133	1 568	1	1
4 2822	1 568	1	1
5 225	1 568	1	1
1 4041	1 569	1	1
1 4885	1 569	1	1
0 3218	1 569	1	1
4 1187	1 569	1	1
4 2903	1 569	1	1
5 3506	1 569	1	1
1 111	1 570	1	1
3 4192	1 570	1	1
3 2936	1 570	1	1
3 1870	1 570	1	1
4 1324	1 570	1	1
5 3606	1 570	1	1
1 4496	1 571	1	1
4 3920	1 571	1	1
4 3249	1 571	1	1
5 1209	1 571	1	1
5 115	1 571	1	1
6 4634	1 571	1	1
2 3787	1 572	1	1
2 1996	1 572	1	1
4 427	1 572	1	1
4 3114	1 572	1	1
6 3933	1 572	1	1
7 495	1 572	1	1
1 1950	1 573	1	1
0 4081	1 573	1	1
0 981	1 573	1	1
6 4826	1 573	1	1
2 3900	1 573	1	1
3 1	1 573	1	1
1 2273	1 574	1	1
0 2605	1 574	1	1
3 91	1 574	1	1
5 1418	1 574	1	1
6 3850	1 574	1	1
7 1085	1 574	1	1
0 770	1 575	1	1
0 3179	1 575	1	1
4 1675	1 575	1	1
4 2650	1 575	1	1
6 3149	1 575	1	1
3 1161	1 575	1	1
0 2604	1 576	1	1
2 3160	1 576	1	1
2 1889	1 576	1	1
7 4440	1 576	1	1
3 2475	1 576	1	1
7 662	1 576	1	1
0 385	1 577	1	1
4 3690	1 577	1	1
4 2548	1 577	1	1
5 2948	1 577	1	1
7 3531	1 577	1	1
2 1455	1 577	1	1
1 3579	1 578	1	1
2 646	1 578	1	1
3 1639	1 578	1	1
5 4191	1 578	1	1
5 4928	1 578	1	1
7 1244	1 578	1	1
1 2324	1 579	1	1
0 4350	1 579	1	1
0 4488	1 579	1	1
2 4654	1 579	1	1
3 4164	1 579	1	1
5 1375	1 579	1	1
4 2723	1 580	1	1
5 3565	1 580	1	1
6 1985	1 580	1	1
7 2616	1 580	1	1
0 4915	1 580	1	1
7 2540	1 580	1	1
1 1285	1 581	1	1
2 3845	1 581	1	1
6 2931	1 581	1	1
7 1344	1 581	1	1
7 357	1 581	1	1
6 3785	1 581	1	1
1 4996	1 582	1	1
3 3740	1 582	1	1
5 2201	1 582	1	1
5 1723	1 582	1	1
6 3813	1 582	1	1
7 1615	1 582	1	1
1 3791	1 583	1	1
0 2596	1 583	1	1
3 3425	1 583	1	1
7 4054	1 583	1	1
2 2592	1 583	1	1
4 3666	1 583	1	1
1 3330	1 584	1	1
4 481	1 584	1	1
7 873	1 584	1	1
7 2753	1 584	1	1
5 109	1 584	1	1
6 366	1 584	1	1
2 4152	1 585	1	1
5 1214	1 585	1	1
6 3691	1 585	1	1
6 1002	1 585	1	1
6 718	1 585	1	1
2 4363	1 585	1	1
2 2928	1 586	1	1
4 3556	1 586	1	1
4 1672	1 586	1	1
4 1972	1 586	1	1
6 1956	1 586	1	1
3 3516	1 586	1	1
0 3546	1 587	1	1
0 45	1 587	1	1
0 2449	1 587	1	1
2 3057	1 587	1	1
2 4970	1 587	1	1
6 876	1 587	1	1
0 4636	1 588	1	1
2 1400	1 588	1	1
3 4456	1 588	1	1
3 4554	1 588	1	1
5 2207	1 588	1	1
7 3805	1 588	1	1
1 696	1 589	1	1
1 4647	1 589	1	1
1 116	1 589	1	1
2 787	1 589	1	1
4 3694	1 589	1	1
7 1392	1 589	1	1
1 3726	1 590	1	1
0 1775	1 590	1	1
2 3004	1 590	1	1
2 4642	1 590	1	1
4 4912	1 590	1	1
7 443	1 590	1	1
0 4422	1 591	1	1
3 4987	1 591	1	1
3 86	1 591	1	1
6 459	1 591	1	1
4 866	1 591	1	1
0 2199	1 591	1	1
1 2541	1 592	1	1
1 2875	1 592	1	1
1 4220	1 592	1	1
3 4619	1 592	1	1
7 2446	1 592	1	1
2 4579	1 592	1	1
1 4868	1 593	1	1
2 2303	1 593	1	1
2 1290	1 593	1	1
2 4952	1 593	1	1
2 3180	1 593	1	1
6 2229	1 593	1	1
1 629	1 594	1	1
1 4600	1 594	1	1
2 3483	1 594	1	1
5 261	1 594	1	1
6 321	1 594	1	1
3 4786	1 594	1	1
1 3696	1 595	1	1
1 1573	1 595	1	1
1 675	1 595	1	1
0 1065	1 595	1	1
3 25	1 595	1	1
7 819	1 595	1	1
1 691	1 596	1	1
1 2776	1 596	1	1
2 1459	1 596	1	1
4 3841	1 596	1	1
4 4890	1 596	1	1
7 3111	1 596	1	1
4 666	1 597	1	1
6 1613	1 597	1	1
7 4014	1 597	1	1
7 1913	1 597	1	1
7 2245	1 597	1	1
2 1818	1 597	1	1
1 2594	1 598	1	1
2 1847	1 598	1	1
3 4079	1 598	1	1
4 2017	1 598	1	1
5 3586	1 598	1	1
7 306	1 598	1	1
0 3964	1 599	1	1
3 4416	1 599	1	1
3 3608	1 599	1	1
4 410	1 599	1	1
4 1122	1 599	1	1
3 4113	1 599	1	1
1 4124	1 600	1	1
1 1432	1 600	1	1
2 1730	1 600	1	1
3 1717	1 600	1	1
4 2935	1 600	1	1
6 3345	1 600	1	1
2 2979	1 601	1	1
2 1935	1 601	1	1
3 3106	1 601	1	1
7 3725	1 601	1	1
0 2440	1 601	1	1
6 3276	1 601	1	1
0 1520	1 602	1	1
0 337	1 602	1	1
0 91	1 602	1	1
2 3790	1 602	1	1
3 4564	1 602	1	1
4 4501	1 602	1	1
1 4050	1 603	1	1
3 2715	1 603	1	1
5 2216	1 603	1	1
6 3963	1 603	1	1
6 3731	1 603	1	1
7 3697	1 603	1	1
2 4216	1 604	1	1
4 3113	1 604	1	1
5 4908	1 604	1	1
6 3816	1 604	1	1
6 4989	1 604	1	1
4 3350	1 604	1	1
2 4895	1 605	1	1
6 1962	1 605	1	1
6 380	1 605	1	1
6 4241	1 605	1	1
7 3965	1 605	1	1
7 3521	1 605	1	1
6 3451	1 606	1	1
6 4286	1 606	1	1
7 710	1 606	1	1
7 2277	1 606	1	1
7 1891	1 606	1	1
2 4024	1 606	1	1
0 213	1 607	1	1
2 4329	1 607	1	1
2 2635	1 607	1	1
6 3237	1 607	1	1
5 3589	1 607	1	1
0 2758	1 607	1	1
1 338	1 608	1	1
0 4253	1 608	1	1
0 4296	1 608	1	1
3 3427	1 608	1	1
5 1694	1 608	1	1
5 2182	1 608	1	1
1 4845	1 609	1	1
1 2972	1 609	1	1
2 854	1 609	1	1
2 4322	1 609	1	1
2 2194	1 609	1	1
6 2870	1 609	1	1
1 1011	1 610	1	1
1 4596	1 610	1	1
4 3680	1 610	1	1
6 2349	1 610	1	1
7 4748	1 610	1	1
0 4206	1 610	1	1
1 2053	1 611	1	1
5 1843	1 611	1	1
6 3577	1 611	1	1
7 4701	1 611	1	1
7 2840	1 611	1	1
6 226	1 611	1	1
1 3682	1 612	1	1
0 1430	1 612	1	1
0 318	1 612	1	1
3 3797	1 612	1	1
3 2072	1 612	1	1
5 1570	1 612	1	1
2 778	1 613	1	1
4 1798	1 613	1	1
4 1603	1 613	1	1
5 198	1 613	1	1
6 2933	1 613	1	1
6 4339	1 613	1	1
2 2404	1 614	1	1
4 4759	1 614	1	1
5 722	1 614	1	1
6 4543	1 614	1	1
6 3027	1 614	1	1
7 3706	1 614	1	1
1 1357	1 615	1	1
2 2812	1 615	1	1
6 1085	1 615	1	1
7 1652	1 615	1	1
7 4953	1 615	1	1
7 677	1 615	1	1
1 786	1 616	1	1
1 2086	1 616	1	1
2 828	1 616	1	1
4 4486	1 616	1	1
5 1179	1 616	1	1
6 211	1 616	1	1
1 4214	1 617	1	1
1 2088	1 617	1	1
0 3063	1 617	1	1
2 3902	1 617	1	1
3 3839	1 617	1	1
4 2216	1 617	1	1
1 2819	1 618	1	1
0 2117	1 618	1	1
0 3229	1 618	1	1
2 3951	1 618	1	1
3 3813	1 618	1	1
3 2271	1 618	1	1
1 1222	1 619	1	1
1 2636	1 619	1	1
4 32	1 619	1	1
5 4510	1 619	1	1
7 4762	1 619	1	1
2 4644	1 619	1	1
1 199	1 620	1	1
0 2641	1 620	1	1
0 3142	1 620	1	1
5 3320	1 620	1	1
7 2457	1 620	1	1
0 2202	1 620	1	1
0 3762	1 621	1	1
2 561	1 621	1	1
2 4235	1 621	1	1
5 1984	1 621	1	1
0 3825	1 621	1	1
5 2450	1 621	1	1
1 2301	1 622	1	1
5 73	1 622	1	1
6 817	1 622	1	1
6 1277	1 622	1	1
0 2693	1 622	1	1
7 754	1 622	1	1
0 3909	1 623	1	1
4 4566	1 623	1	1
4 795	1 623	1	1
5 4203	1 623	1	1
6 304	1 623	1	1
0 2974	1 623	1	1
1 751	1 624	1	1
0 2009	1 624	1	1
0 3271	1 624	1	1
2 1626	1 624	1	1
3 2661	1 624	1	1
3 150	1 624	1	1
1 3725	1 625	1	1
1 1351	1 625	1	1
0 3080	1 625	1	1
0 3203	1 625	1	1
5 2054	1 625	1	1
3 3131	1 625	1	1
0 639	1 626	1	1
3 2777	1 626	1	1
7 24	1 626	1	1
7 2366	1 626	1	1
0 3411	1 626	1	1
4 2289	1 626	1	1
3 2668	1 627	1	1
4 2633	1 627	1	1
5 1986	1 627	1	1
5 3571	1 627	1	1
6 3013	1 627	1	1
3 3656	1 627	1	1
0 451	1 628	1	1
3 4643	1 628	1	1
4 909	1 628	1	1
5 1100	1 628	1	1
7 3053	1 628	1	1
7 1350	1 628	1	1
0 4628	1 629	1	1
2 3097	1 629	1	1
3 2354	1 629	1	1
3 3094	1 629	1	1
4 2668	1 629	1	1
5 2944	1 629	1	1
1 1403	1 630	1	1
4 3851	1 630	1	1
4 2341	1 630	1	1
5 2254	1 630	1	1
6 949	1 630	1	1
6 3712	1 630	1	1
0 4527	1 631	1	1
0 2562	1 631	1	1
2 2803	1 631	1	1
3 1557	1 631	1	1
3 4012	1 631	1	1
4 3418	1 631	1	1
1 3190	1 632	1	1
2 4108	1 632	1	1
2 3859	1 632	1	1
5 4484	1 632	1	1
7 1135	1 632	1	1
2 2376	1 632	1	1
0 3996	1 633	1	1
2 4315	1 633	1	1
4 4176	1 633	1	1
4 2757	1 633	1	1
4 1574	1 633	1	1
6 747	1 633	1	1
2 1637	1 634	1	1
6 580	1 634	1	1
6 3419	1 634	1	1
6 4896	1 634	1	1
6 3287	1 634	1	1
7 2231	1 634	1	1
1 4337	1 635	1	1
0 2080	1 635	1	1
4 3260	1 635	1	1
4 4171	1 635	1	1
6 4859	1 635	1	1
2 2693	1 635	1	1
4 376	1 636	1	1
6 4032	1 636	1	1
7 4297	1 636	1	1
7 3776	1 636	1	1
7 1748	1 636	1	1
3 4253	1 636	1	1
0 3531	1 637	1	1
0 2882	1 637	1	1
2 4074	1 637	1	1
2 1088	1 637	1	1
2 625	1 637	1	1
3 4442	1 637	1	1
2 4569	1 638	1	1
2 9	1 638	1	1
2 4486	1 638	1	1
2 1058	1 638	1	1
3 4429	1 638	1	1
6 1997	1 638	1	1
1 333	1 639	1	1
0 213	1 639	1	1
0 4933	1 639	1	1
3 1442	1 639	1	1
6 4574	1 639	1	1
7 699	1 639	1	1
4 4037	1 640	1	1
5 164	1 640	1	1
5 4308	1 640	1	1
6 3842	1 640	1	1
7 1250	1 640	1	1
3 650	1 640	1	1
1 3259	1 641	1	1
2 4934	1 641	1	1
3 1178	1 641	1	1
3 2542	1 641	1	1
0 2471	1 641	1	1
3 924	1 641	1	1
1 3060	1 642	1	1
3 342	1 642	1	1
4 4462	1 642	1	1
7 4606	1 642	1	1
7 2323	1 642	1	1
7 2974	1 642	1	1
1 1103	1 643	1	1
1 4014	1 643	1	1
1 3188	1 643	1	1
0 4913	1 643	1	1
7 4047	1 643	1	1
2 2132	1 643	1	1
0 4612	1 644	1	1
2 3480	1 644	1	1
3 2702	1 644	1	1
3 3993	1 644	1	1
4 186	1 644	1	1
7 1678	1 644	1	1
1 3677	1 645	1	1
1 2912	1 645	1	1
1 2604	1 645	1	1
3 271	1 645	1	1
3 3962	1 645	1	1
3 3384	1 645	1	1
0 2016	1 646	1	1
5 4972	1 646	1	1
6 3871	1 646	1	1
6 4308	1 646	1	1
7 3738	1 646	1	1
7 843	1 646	1	1
0 3785	1 647	1	1
2 2180	1 647	1	1
4 2560	1 647	1	1
5 1055	1 647	1	1
7 2695	1 647	1	1
4 2657	1 647	1	1
1 1994	1 648	1	1
2 440	1 648	1	1
3 3717	1 648	1	1
6 3328	1 648	1	1
7 4006	1 648	1	1
2 658	1 648	1	1
1 3179	1 649	1	1
0 2889	1 649	1	1
3 922	1 649	1	1
7 3160	1 649	1	1
4 2567	1 649	1	1
6 4249	1 649	1	1
2 1497	1 650	1	1
4 3066	1 650	1	1
5 2344	1 650	1	1
5 4955	1 650	1	1
5 1744	1 650	1	1
6 2380	1 650	1	1
0 994	1 651	1	1
0 2604	1 651	1	1
0 723	1 651	1	1
0 4683	1 651	1	1
5 39	1 651	1	1
5 1789	1 651	1	1
1 448	1 652	1	1
1 3102	1 652	1	1
0 2159	1 652	1	1
5 871	1 652	1	1
6 1368	1 652	1	1
6 2214	1 652	1	1
1 1128	1 653	1	1
1 3053	1 653	1	1
3 2487	1 653	1	1
4 1929	1 653	1	1
4 477	1 653	1	1
4 4854	1 653	1	1
0 2473	1 654	1	1
3 56	1 654	1	1
4 1893	1 654	1	1
5 3824	1 654	1	1
6 4203	1 654	1	1
2 2934	1 654	1	1
1 2864	1 655	1	1
2 2552	1 655	1	1
4 891	1 655	1	1
4 205	1 655	1	1
7 4156	1 655	1	1
7 562	1 655	1	1
1 4710	1 656	1	1
1 563	1 656	1	1
0 3601	1 656	1	1
3 769	1 656	1	1
5 463	1 656	1	1
7 1584	1 656	1	1
1 4219	1 657	1	1
0 3458	1 657	1	1
4 4978	1 657	1	1
5 3028	1 657	1	1
2 636	1 657	1	1
6 3169	1 657	1	1
0 4091	1 658	1	1
0 4007	1 658	1	1
4 1969	1 658	1	1
4 1780	1 658	1	1
5 1848	1 658	1	1
6 4934	1 658	1	1
1 3930	1 659	1	1
2 3991	1 659	1	1
4 4645	1 659	1	1
5 1656	1 659	1	1
7 3955	1 659	1	1
7 4245	1 659	1	1
0 4413	1 660	1	1
0 2040	1 660	1	1
3 3452	1 660	1	1
6 3014	1 660	1	1
0 4924	1 660	1	1
3 3624	1 660	1	1
1 4467	1 661	1	1
1 3747	1 661	1	1
0 2945	1 661	1	1
3 2241	1 661	1	1
3 3786	1 661	1	1
4 1951	1 661	1	1
1 3497	1 662	1	1
2 4757	1 662	1	1
4 4225	1 662	1	1
4 889	1 662	1	1
3 4745	1 662	1	1
5 4702	1 662	1	1
0 3433	1 663	1	1
0 406	1 663	1	1
3 1666	1 663	1	1
7 1007	1 663	1	1
7 1084	1 663	1	1
7 1420	1 663	1	1
1 437	1 664	1	1
1 890	1 664	1	1
0 206	1 664	1	1
6 4108	1 664	1	1
6 2355	1 664	1	1
4 933	1 664	1	1
1 4657	1 665	1	1
0 2008	1 665	1	1
3 1901	1 665	1	1
3 2047	1 665	1	1
7 3416	1 665	1	1
7 599	1 665	1	1
3 3795	1 666	1	1
4 523	1 666	1	1
6 3734	1 666	1	1
7 1285	1 666	1	1
7 485	1 666	1	1
4 2139	1 666	1	1
0 3351	1 667	1	1
3 616	1 667	1	1
3 1514	1 667	1	1
5 1998	1 667	1	1
6 4082	1 667	1	1
7 4807	1 667	1	1
1 675	1 668	1	1
0 4894	1 668	1	1
2 1401	1 668	1	1
2 4087	1 668	1	1
3 1140	1 668	1	1
7 4508	1 668	1	1
1 658	1 669	1	1
1 2134	1 669	1	1
2 4305	1 669	1	1
3 2748	1 669	1	1
4 2112	1 669	1	1
7 2339	1 669	1	1
1 4024	1 670	1	1
0 4459	1 670	1	1
3 4389	1 670	1	1
4 2716	1 670	1	1
6 1976	1 670	1	1
2 2347	1 670	1	1
0 583	1 671	1	1
0 2068	1 671	1	1
3 3963	1 671	1	1
3 550	1 671	1	1
4 3108	1 671	1	1
6 471	1 671	1	1
1 1966	1 672	1	1
2 3091	1 672	1	1
2 2624	1 672	1	1
4 1377	1 672	1	1
5 3112	1 672	1	1
6 2546	1 672	1	1
1 2543	1 673	1	1
0 2783	1 673	1	1
3 381	1 673	1	1
6 3094	1 673	1	1
7 200	1 673	1	1
5 2338	1 673	1	1
0 995	1 674	1	1
6 2585	1 674	1	1
6 2579	1 674	1	1
7 4094	1 674	1	1
2 2498	1 674	1	1
3 3405	1 674	1	1
1 4272	1 675	1	1
4 4062	1 675	1	1
4 1638	1 675	1	1
5 347	1 675	1	1
5 577	1 675	1	1
5 894	1 675	1	1
1 1935	1 676	1	1
0 1191	1 676	1	1
0 3334	1 676	1	1
2 3702	1 676	1	1
3 4529	1 676	1	1
4 2641	1 676	1	1
1 2510	1 677	1	1
3 3935	1 677	1	1
3 163	1 677	1	1
5 89	1 677	1	1
6 2605	1 677	1	1
5 2689	1 677	1	1
1 4771	1 678	1	1
0 2442	1 678	1	1
4 3556	1 678	1	1
6 996	1 678	1	1
6 212	1 678	1	1
7 2719	1 678	1	1
1 1680	1 679	1	1
0 3430	1 679	1	1
2 3614	1 679	1	1
3 4239	1 679	1	1
4 2568	1 679	1	1
5 2166	1 679	1	1
2 1888	1 680	1	1
4 1412	1 680	1	1
4 3735	1 680	1	1
4 2441	1 680	1	1
5 123	1 680	1	1
6 510	1 680	1	1
1 1250	1 681	1	1
3 4330	1 681	1	1
5 4508	1 681	1	1
7 3501	1 681	1	1
6 596	1 681	1	1
6 3867	1 681	1	1
2 2158	1 682	1	1
6 2907	1 682	1	1
6 4861	1 682	1	1
7 4832	1 682	1	1
7 658	1 682	1	1
4 2317	1 682	1	1
1 2074	1 683	1	1
1 3487	1 683	1	1
2 397	1 683	1	1
4 1029	1 683	1	1
5 3869	1 683	1	1
6 2988	1 683	1	1
3 1273	1 684	1	1
7 252	1 684	1	1
7 2951	1 684	1	1
7 3737	1 684	1	1
0 2974	1 684	1	1
2 959	1 684	1	1
0 1434	1 685	1	1
2 2556	1 685	1	1
5 4974	1 685	1	1
5 4441	1 685	1	1
5 1821	1 685	1	1
7 1918	1 685	1	1
0 965	1 686	1	1
3 467	1 686	1	1
4 4386	1 686	1	1
6 534	1 686	1	1
7 2560	1 686	1	1
7 925	1 686	1	1
2 3028	1 687	1	1
6 2536	1 687	1	1
0 4547	1 687	1	1
3 1882	1 687	1	1
3 4218	1 687	1	1
6 2705	1 687	1	1
1 2134	1 688	1	1
0 913	1 688	1	1
0 3762	1 688	1	1
2 3851	1 688	1	1
4 4040	1 688	1	1
6 4861	1 688	1	1
0 904	1 689	1	1
3 2925	1 689	1	1
3 1387	1 689	1	1
5 125	1 689	1	1
6 2046	1 689	1	1
6 2355	1 689	1	1
0 720	1 690	1	1
0 1236	1 690	1	1
2 2000	1 690	1	1
2 359	1 690	1	1
2 697	1 690	1	1
0 4586	1 690	1	1
2 642	1 691	1	1
3 4615	1 691	1	1
5 654	1 691	1	1
5 753	1 691	1	1
5 4880	1 691	1	1
3 3939	1 691	1	1
3 3015	1 692	1	1
4 4305	1 692	1	1
6 4480	1 692	1	1
7 806	1 692	1	1
7 4674	1 692	1	1
4 4336	1 692	1	1
1 2073	1 693	1	1
1 553	1 693	1	1
2 2013	1 693	1	1
3 3204	1 693	1	1
5 1581	1 693	1	1
2 818	1 693	1	1
1 3100	1 694	1	1
1 880	1 694	1	1
4 909	1 694	1	1
5 4675	1 694	1	1
7 131	1 694	1	1
5 1299	1 694	1	1
1 1654	1 695	1	1
2 3645	1 695	1	1
5 3056	1 695	1	1
5 2238	1 695	1	1
5 2122	1 695	1	1
6 4667	1 695	1	1
0 3268	1 696	1	1
3 706	1 696	1	1
4 235	1 696	1	1
6 3663	1 696	1	1
6 4670	1 696	1	1
7 4345	1 696	1	1
1 4146	1 697	1	1
3 4814	1 697	1	1
3 4097	1 697	1	1
4 1023	1 697	1	1
6 4065	1 697	1	1
5 1025	1 697	1	1
0 4539	1 698	1	1
0 1102	1 698	1	1
2 3662	1 698	1	1
3 2053	1 698	1	1
4 288	1 698	1	1
7 2283	1 698	1	1
1 455	1 699	1	1
0 3126	1 699	1	1
2 4857	1 699	1	1
3 459	1 699	1	1
4 422	1 699	1	1
7 2999	1 699	1	1
1 4913	1 700	1	1
4 3925	1 700	1	1
4 3680	1 700	1	1
5 4032	1 700	1	1
7 2131	1 700	1	1
7 2064	1 700	1	1
1 3274	1 701	1	1
0 1940	1 701	1	1
4 681	1 701	1	1
4 3257	1 701	1	1
5 3370	1 701	1	1
6 4459	1 701	1	1
3 2391	1 702	1	1
3 1967	1 702	1	1
5 935	1 702	1	1
5 1580	1 702	1	1
6 1964	1 702	1	1
4 3632	1 702	1	1
0 1694	1 703	1	1
6 3483	1 703	1	1
6 1164	1 703	1	1
3 1161	1 703	1	1
5 3639	1 703	1	1
3 1402	1 703	1	1
1 2323	1 704	1	1
3 1275	1 704	1	1
4 4682	1 704	1	1
6 1972	1 704	1	1
6 3876	1 704	1	1
6 1420	1 704	1	1
0 534	1 705	1	1
0 1404	1 705	1	1
0 2293	1 705	1	1
2 3662	1 705	1	1
4 3039	1 705	1	1
4 4892	1 705	1	1
0 522	1 706	1	1
2 733	1 706	1	1
6 282	1 706	1	1
6 1731	1 706	1	1
0 2199	1 706	1	1
6 748	1 706	1	1
0 1065	1 707	1	1
6 3460	1 707	1	1
7 3916	1 707	1	1
5 3089	1 707	1	1
0 3849	1 707	1	1
7 1793	1 707	1	1
1 195	1 708	1	1
3 4878	1 708	1	1
4 4530	1 708	1	1
5 4303	1 708	1	1
7 4242	1 708	1	1
3 3554	1 708	1	1
0 1800	1 709	1	1
2 769	1 709	1	1
3 1960	1 709	1	1
4 2491	1 709	1	1
5 3462	1 709	1	1
7 4057	1 709	1	1
0 2889	1 710	1	1
0 1614	1 710	1	1
3 2162	1 710	1	1
3 114	1 710	1	1
4 4269	1 710	1	1
6 3070	1 710	1	1
1 2961	1 711	1	1
4 2732	1 711	1	1
6 3809	1 711	1	1
7 2661	1 711	1	1
7 4298	1 711	1	1
7 2076	1 711	1	1
1 1141	1 712	1	1
2 1798	1 712	1	1
3 3801	1 712	1	1
3 825	1 712	1	1
3 2934	1 712	1	1
5 1947	1 712	1	1
1 4541	1 713	1	1
3 572	1 713	1	1
3 3171	1 713	1	1
3 966	1 713	1	1
6 1778	1 713	1	1
6 2550	1 713	1	1
2 3946	1 714	1	1
2 4409	1 714	1	1
4 4362	1 714	1	1
5 4014	1 714	1	1
6 4835	1 714	1	1
6 983	1 714	1	1
0 2954	1 715	1	1
2 2494	1 715	1	1
2 4052	1 715	1	1
3 2053	1 715	1	1
7 2793	1 715	1	1
4 3610	1 715	1	1
0 2515	1 716	1	1
2 203	1 716	1	1
3 2725	1 716	1	1
4 2377	1 716	1	1
5 3520	1 716	1	1
6 1887	1 716	1	1
1 1238	1 717	1	1
0 2913	1 717	1	1
0 3585	1 717	1	1
2 1604	1 717	1	1
6 4579	1 717	1	1
7 549	1 717	1	1
1 3453	1 718	1	1
3 737	1 718	1	1
6 2467	1 718	1	1
6 4396	1 718	1	1
6 2979	1 718	1	1
0 3765	1 718	1	1
1 1183	1 719	1	1
3 2895	1 719	1	1
6 3619	1 719	1	1
7 286	1 719	1	1
2 4517	1 719	1	1
5 4025	1 719	1	1
3 4552	1 720	1	1
3 1478	1 720	1	1
4 801	1 720	1	1
6 37	1 720	1	1
6 2518	1 720	1	1
2 3326	1 720	1	1
1 2047	1 721	1	1
2 1986	1 721	1	1
5 724	1 721	1	1
5 2350	1 721	1	1
6 1604	1 721	1	1
7 942	1 721	1	1
0 977	1 722	1	1
0 1751	1 722	1	1
2 2608	1 722	1	1
3 4562	1 722	1	1
4 3361	1 722	1	1
4 3995	1 722	1	1
1 3626	1 723	1	1
0 2733	1 723	1	1
2 3153	1 723	1	1
3 347	1 723	1	1
5 585	1 723	1	1
5 2005	1 723	1	1
3 39	1 724	1	1
5 1714	1 724	1	1
5 1023	1 724	1	1
6 4187	1 724	1	1
7 992	1 724	1	1
7 941	1 724	1	1
1 2662	1 725	1	1
0 1821	1 725	1	1
3 1028	1 725	1	1
3 4413	1 725	1	1
3 1470	1 725	1	1
7 1181	1 725	1	1
1 4221	1 726	1	1
0 1647	1 726	1	1
0 1707	1 726	1	1
5 3641	1 726	1	1
2 4527	1 726	1	1
3 1311	1 726	1	1
1 1264	1 727	1	1
3 3096	1 727	1	1
3 947	1 727	1	1
4 280	1 727	1	1
5 4891	1 727	1	1
6 800	1 727	1	1
