# Total number neurons: 40000
# Local number neurons: 5000
# Number MPI ranks: 8
# Current simulation step: 2002
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
6 1455	3 1877	1	1
6 1455	1 3716	1	1
6 1455	7 3140	1	1
6 1456	6 1171	1	1
6 1456	4 3415	1	1
6 1456	4 1529	1	1
6 1456	4 3635	1	1
6 1456	1 3388	1	1
6 1456	4 1678	1	1
6 1457	6 2050	1	1
6 1457	7 3889	1	1
6 1457	2 2471	1	1
6 1457	5 3682	1	1
6 1457	1 817	1	1
6 1457	4 90	1	1
6 1458	2 3145	1	1
6 1458	1 3389	1	1
6 1458	5 2789	1	1
6 1458	7 259	1	1
6 1458	1 1160	1	1
6 1458	3 2822	1	1
6 1459	0 4933	1	1
6 1459	3 383	1	1
6 1459	0 1972	1	1
6 1459	2 62	1	1
6 1459	2 1514	1	1
6 1459	5 928	1	1
6 1460	6 414	1	1
6 1460	0 3553	1	1
6 1460	5 1876	1	1
6 1460	7 4886	1	1
6 1460	7 2871	1	1
6 1460	2 534	1	1
6 1461	5 3560	1	1
6 1461	5 2906	1	1
6 1461	4 4344	1	1
6 1461	0 2447	1	1
6 1461	5 3453	1	1
6 1461	0 4320	1	1
6 1462	6 4663	1	1
6 1462	6 3841	1	1
6 1462	2 738	1	1
6 1462	7 1806	1	1
6 1462	5 427	1	1
6 1462	0 856	1	1
6 1463	6 517	1	1
6 1463	1 1337	1	1
6 1463	1 3979	1	1
6 1463	2 1847	1	1
6 1463	3 4305	1	1
6 1463	5 2920	1	1
6 1464	6 454	1	1
6 1464	4 2306	1	1
6 1464	4 1429	1	1
6 1464	1 1695	1	1
6 1464	1 1440	1	1
6 1464	2 3638	1	1
6 1465	6 3595	1	1
6 1465	0 1068	1	1
6 1465	7 2364	1	1
6 1465	4 4670	1	1
6 1465	5 578	1	1
6 1465	0 3510	1	1
6 1466	6 2964	1	1
6 1466	1 466	1	1
6 1466	5 769	1	1
6 1466	5 10	1	1
6 1466	4 3902	1	1
6 1466	7 4421	1	1
6 1467	7 4766	1	1
6 1467	1 3035	1	1
6 1467	0 774	1	1
6 1467	4 186	1	1
6 1467	0 950	1	1
6 1467	7 1242	1	1
6 1468	6 3519	1	1
6 1468	3 43	1	1
6 1468	3 3242	1	1
6 1468	5 4773	1	1
6 1468	4 297	1	1
6 1468	1 4523	1	1
6 1469	0 2441	1	1
6 1469	5 903	1	1
6 1469	0 3032	1	1
6 1469	4 1836	1	1
6 1469	1 3838	1	1
6 1469	2 1614	1	1
6 1470	6 3298	1	1
6 1470	6 791	1	1
6 1470	6 4376	1	1
6 1470	7 688	1	1
6 1470	1 3992	1	1
6 1470	7 169	1	1
6 1471	6 2465	1	1
6 1471	3 419	1	1
6 1471	2 2416	1	1
6 1471	0 1276	1	1
6 1471	2 112	1	1
6 1471	7 3201	1	1
6 1472	6 3203	1	1
6 1472	0 3601	1	1
6 1472	2 3310	1	1
6 1472	0 2946	1	1
6 1472	0 3210	1	1
6 1472	5 2408	1	1
6 1473	6 2416	1	1
6 1473	7 3608	1	1
6 1473	7 995	1	1
6 1473	5 3624	1	1
6 1473	0 1658	1	1
6 1473	5 1145	1	1
6 1474	2 3256	1	1
6 1474	5 4245	1	1
6 1474	2 4952	1	1
6 1474	4 310	1	1
6 1474	0 4585	1	1
6 1474	3 3736	1	1
6 1475	6 2219	1	1
6 1475	0 407	1	1
6 1475	3 3459	1	1
6 1475	3 995	1	1
6 1475	0 2783	1	1
6 1475	7 4342	1	1
6 1476	6 3163	1	1
6 1476	7 2293	1	1
6 1476	5 4835	1	1
6 1476	7 1949	1	1
6 1476	4 491	1	1
6 1476	5 1647	1	1
6 1477	6 2302	1	1
6 1477	7 147	1	1
6 1477	4 156	1	1
6 1477	0 507	1	1
6 1477	4 1257	1	1
6 1477	1 563	1	1
6 1478	6 25	1	1
6 1478	2 177	1	1
6 1478	1 2636	1	1
6 1478	5 4073	1	1
6 1478	4 502	1	1
6 1478	7 4007	1	1
6 1479	6 3437	1	1
6 1479	5 2540	1	1
6 1479	5 916	1	1
6 1479	2 2438	1	1
6 1479	2 2407	1	1
6 1479	0 3804	1	1
6 1480	6 4814	1	1
6 1480	1 3718	1	1
6 1480	0 3854	1	1
6 1480	7 1783	1	1
6 1480	3 2001	1	1
6 1480	0 1731	1	1
6 1481	6 4868	1	1
6 1481	1 3862	1	1
6 1481	7 3842	1	1
6 1481	0 171	1	1
6 1481	5 3564	1	1
6 1481	2 2673	1	1
6 1482	1 1055	1	1
6 1482	5 4235	1	1
6 1482	7 2036	1	1
6 1482	3 562	1	1
6 1482	2 3391	1	1
6 1482	0 1030	1	1
6 1483	3 1411	1	1
6 1483	0 1874	1	1
6 1483	5 1305	1	1
6 1483	0 4566	1	1
6 1483	3 3717	1	1
6 1483	7 301	1	1
6 1484	4 4508	1	1
6 1484	4 3690	1	1
6 1484	2 4146	1	1
6 1484	7 3007	1	1
6 1484	5 4203	1	1
6 1484	2 1556	1	1
6 1485	2 4559	1	1
6 1485	1 2245	1	1
6 1485	5 890	1	1
6 1485	5 3773	1	1
6 1485	2 632	1	1
6 1485	4 4311	1	1
6 1486	6 1838	1	1
6 1486	3 533	1	1
6 1486	3 4978	1	1
6 1486	5 3657	1	1
6 1486	4 4217	1	1
6 1486	1 2683	1	1
6 1487	6 906	1	1
6 1487	0 1944	1	1
6 1487	5 3777	1	1
6 1487	1 4670	1	1
6 1487	0 3163	1	1
6 1487	5 3094	1	1
6 1488	6 4289	1	1
6 1488	5 2786	1	1
6 1488	5 4976	1	1
6 1488	1 4090	1	1
6 1488	0 2297	1	1
6 1488	3 952	1	1
6 1489	6 3234	1	1
6 1489	1 3826	1	1
6 1489	4 4599	1	1
6 1489	2 3464	1	1
6 1489	4 411	1	1
6 1489	4 418	1	1
6 1490	6 449	1	1
6 1490	4 437	1	1
6 1490	0 2223	1	1
6 1490	7 3536	1	1
6 1490	4 653	1	1
6 1490	0 1841	1	1
6 1491	0 3172	1	1
6 1491	5 3729	1	1
6 1491	3 1677	1	1
6 1491	3 4056	1	1
6 1491	0 494	1	1
6 1491	2 4060	1	1
6 1492	0 2447	1	1
6 1492	1 4966	1	1
6 1492	4 254	1	1
6 1492	2 1254	1	1
6 1492	7 66	1	1
6 1492	2 16	1	1
6 1493	3 3502	1	1
6 1493	5 192	1	1
6 1493	2 945	1	1
6 1493	1 427	1	1
6 1493	7 1067	1	1
6 1493	0 4645	1	1
6 1494	6 4653	1	1
6 1494	4 1690	1	1
6 1494	7 3968	1	1
6 1494	2 2532	1	1
6 1494	2 3584	1	1
6 1494	4 4321	1	1
6 1495	6 3636	1	1
6 1495	3 2180	1	1
6 1495	3 2818	1	1
6 1495	2 3014	1	1
6 1495	2 4735	1	1
6 1495	4 3700	1	1
6 1496	6 1785	1	1
6 1496	0 3609	1	1
6 1496	4 961	1	1
6 1496	2 3204	1	1
6 1496	0 4934	1	1
6 1496	3 3584	1	1
6 1497	6 1557	1	1
6 1497	1 4103	1	1
6 1497	2 1189	1	1
6 1497	0 1299	1	1
6 1497	0 92	1	1
6 1497	7 3359	1	1
6 1498	7 4920	1	1
6 1498	4 3635	1	1
6 1498	1 94	1	1
6 1498	7 3900	1	1
6 1498	1 4160	1	1
6 1498	3 1463	1	1
6 1499	6 1883	1	1
6 1499	6 3877	1	1
6 1499	6 3597	1	1
6 1499	3 871	1	1
6 1499	0 3282	1	1
6 1499	1 1072	1	1
6 1500	4 1227	1	1
6 1500	1 3851	1	1
6 1500	3 1818	1	1
6 1500	2 3791	1	1
6 1500	1 4587	1	1
6 1500	2 1901	1	1
6 1501	6 922	1	1
6 1501	7 1876	1	1
6 1501	3 2678	1	1
6 1501	2 1519	1	1
6 1501	3 2201	1	1
6 1501	4 3620	1	1
6 1502	0 3509	1	1
6 1502	1 2879	1	1
6 1502	3 2032	1	1
6 1502	7 857	1	1
6 1502	3 1342	1	1
6 1502	5 4362	1	1
6 1503	0 404	1	1
6 1503	2 4326	1	1
6 1503	3 3549	1	1
6 1503	7 1038	1	1
6 1503	0 1966	1	1
6 1503	7 4032	1	1
6 1504	3 4341	1	1
6 1504	5 3446	1	1
6 1504	2 2956	1	1
6 1504	2 4947	1	1
6 1504	2 2374	1	1
6 1504	4 4014	1	1
6 1505	6 2920	1	1
6 1505	6 4465	1	1
6 1505	3 4223	1	1
6 1505	3 1625	1	1
6 1505	5 3375	1	1
6 1505	0 1883	1	1
6 1506	5 3280	1	1
6 1506	7 2556	1	1
6 1506	5 3399	1	1
6 1506	0 3105	1	1
6 1506	4 3537	1	1
6 1506	1 3858	1	1
6 1507	6 1048	1	1
6 1507	0 2565	1	1
6 1507	0 4637	1	1
6 1507	2 4741	1	1
6 1507	1 4509	1	1
6 1507	1 1276	1	1
6 1508	1 802	1	1
6 1508	1 3105	1	1
6 1508	3 2472	1	1
6 1508	5 2944	1	1
6 1508	7 446	1	1
6 1508	1 3268	1	1
6 1509	0 2966	1	1
6 1509	3 4388	1	1
6 1509	1 2828	1	1
6 1509	7 645	1	1
6 1509	3 235	1	1
6 1509	0 3777	1	1
6 1510	7 473	1	1
6 1510	2 877	1	1
6 1510	3 2297	1	1
6 1510	7 4194	1	1
6 1510	5 1582	1	1
6 1510	7 2316	1	1
6 1511	4 232	1	1
6 1511	7 3167	1	1
6 1511	3 743	1	1
6 1511	1 375	1	1
6 1511	0 4422	1	1
6 1511	5 74	1	1
6 1512	6 1136	1	1
6 1512	4 1522	1	1
6 1512	2 4422	1	1
6 1512	5 3338	1	1
6 1512	1 543	1	1
6 1512	3 4086	1	1
6 1513	6 4143	1	1
6 1513	2 2724	1	1
6 1513	3 506	1	1
6 1513	2 4977	1	1
6 1513	4 163	1	1
6 1513	1 1404	1	1
6 1514	6 3485	1	1
6 1514	6 3122	1	1
6 1514	0 2463	1	1
6 1514	4 123	1	1
6 1514	2 2502	1	1
6 1514	5 638	1	1
6 1515	0 2064	1	1
6 1515	5 1281	1	1
6 1515	7 4123	1	1
6 1515	7 3587	1	1
6 1515	3 4191	1	1
6 1515	0 4358	1	1
6 1516	6 4122	1	1
6 1516	6 2861	1	1
6 1516	5 1605	1	1
6 1516	1 4721	1	1
6 1516	3 719	1	1
6 1516	1 1402	1	1
6 1517	0 1291	1	1
6 1517	1 77	1	1
6 1517	1 1946	1	1
6 1517	4 3201	1	1
6 1517	7 1952	1	1
6 1517	0 2277	1	1
6 1518	3 2252	1	1
6 1518	5 2113	1	1
6 1518	3 4833	1	1
6 1518	3 4801	1	1
6 1518	7 68	1	1
6 1518	0 735	1	1
6 1519	2 2443	1	1
6 1519	3 2125	1	1
6 1519	7 4039	1	1
6 1519	3 3527	1	1
6 1519	4 2810	1	1
6 1519	2 67	1	1
6 1520	6 3123	1	1
6 1520	4 1341	1	1
6 1520	5 4481	1	1
6 1520	2 2248	1	1
6 1520	7 4949	1	1
6 1520	2 977	1	1
6 1521	1 4507	1	1
6 1521	3 4988	1	1
6 1521	2 2511	1	1
6 1521	7 2970	1	1
6 1521	7 2631	1	1
6 1521	7 798	1	1
6 1522	3 2695	1	1
6 1522	1 4263	1	1
6 1522	3 1214	1	1
6 1522	3 3043	1	1
6 1522	1 4572	1	1
6 1522	0 3652	1	1
6 1523	6 725	1	1
6 1523	6 2558	1	1
6 1523	6 74	1	1
6 1523	3 56	1	1
6 1523	5 2414	1	1
6 1523	4 1246	1	1
6 1524	6 1614	1	1
6 1524	2 3038	1	1
6 1524	7 2157	1	1
6 1524	4 3243	1	1
6 1524	4 1268	1	1
6 1524	4 4243	1	1
6 1525	6 1569	1	1
6 1525	5 2541	1	1
6 1525	2 3096	1	1
6 1525	2 4178	1	1
6 1525	5 4835	1	1
6 1525	4 4500	1	1
6 1526	6 3270	1	1
6 1526	6 4306	1	1
6 1526	0 3493	1	1
6 1526	2 2956	1	1
6 1526	5 3614	1	1
6 1526	0 451	1	1
6 1527	3 2876	1	1
6 1527	5 3518	1	1
6 1527	0 2388	1	1
6 1527	3 5	1	1
6 1527	2 1120	1	1
6 1527	2 2633	1	1
6 1528	0 3685	1	1
6 1528	3 3071	1	1
6 1528	3 1478	1	1
6 1528	2 3587	1	1
6 1528	2 4133	1	1
6 1528	4 2344	1	1
6 1529	6 712	1	1
6 1529	1 3475	1	1
6 1529	7 231	1	1
6 1529	7 539	1	1
6 1529	5 943	1	1
6 1529	1 300	1	1
6 1530	6 3682	1	1
6 1530	0 1356	1	1
6 1530	5 4333	1	1
6 1530	5 1815	1	1
6 1530	7 4242	1	1
6 1530	2 4329	1	1
6 1531	6 989	1	1
6 1531	6 4786	1	1
6 1531	0 1443	1	1
6 1531	4 2484	1	1
6 1531	4 997	1	1
6 1531	3 3198	1	1
6 1532	6 2750	1	1
6 1532	6 1054	1	1
6 1532	6 4962	1	1
6 1532	4 2619	1	1
6 1532	4 4960	1	1
6 1532	0 1442	1	1
6 1533	6 4727	1	1
6 1533	1 3749	1	1
6 1533	2 3437	1	1
6 1533	7 3863	1	1
6 1533	2 211	1	1
6 1533	5 812	1	1
6 1534	6 1213	1	1
6 1534	6 1930	1	1
6 1534	0 3449	1	1
6 1534	5 4276	1	1
6 1534	7 3599	1	1
6 1534	3 1306	1	1
6 1535	6 1859	1	1
6 1535	7 380	1	1
6 1535	0 2306	1	1
6 1535	4 4266	1	1
6 1535	0 3645	1	1
6 1535	1 3602	1	1
6 1536	6 4968	1	1
6 1536	4 1711	1	1
6 1536	0 4771	1	1
6 1536	0 595	1	1
6 1536	7 1689	1	1
6 1536	7 1497	1	1
6 1537	1 269	1	1
6 1537	4 2734	1	1
6 1537	1 4194	1	1
6 1537	1 3147	1	1
6 1537	2 733	1	1
6 1537	2 1770	1	1
6 1538	6 3375	1	1
6 1538	0 1941	1	1
6 1538	7 1873	1	1
6 1538	2 885	1	1
6 1538	5 165	1	1
6 1538	0 1649	1	1
6 1539	2 201	1	1
6 1539	0 2652	1	1
6 1539	2 1076	1	1
6 1539	7 4139	1	1
6 1539	7 2397	1	1
6 1539	7 548	1	1
6 1540	6 553	1	1
6 1540	6 4782	1	1
6 1540	0 3818	1	1
6 1540	3 2996	1	1
6 1540	2 1888	1	1
6 1540	3 1469	1	1
6 1541	6 2765	1	1
6 1541	2 3639	1	1
6 1541	2 2487	1	1
6 1541	0 996	1	1
6 1541	7 702	1	1
6 1541	0 4043	1	1
6 1542	1 4930	1	1
6 1542	5 1197	1	1
6 1542	1 3580	1	1
6 1542	3 2086	1	1
6 1542	0 3331	1	1
6 1542	7 2174	1	1
6 1543	6 3866	1	1
6 1543	4 2002	1	1
6 1543	7 2502	1	1
6 1543	4 3639	1	1
6 1543	4 1338	1	1
6 1543	2 3618	1	1
6 1544	6 2912	1	1
6 1544	6 3972	1	1
6 1544	2 1210	1	1
6 1544	5 3571	1	1
6 1544	3 2944	1	1
6 1544	1 2483	1	1
6 1545	6 3925	1	1
6 1545	5 641	1	1
6 1545	7 2130	1	1
6 1545	2 3339	1	1
6 1545	5 3611	1	1
6 1545	0 4207	1	1
6 1546	6 1023	1	1
6 1546	6 4694	1	1
6 1546	6 2756	1	1
6 1546	2 4507	1	1
6 1546	0 2177	1	1
6 1546	1 810	1	1
6 1547	6 2947	1	1
6 1547	5 3927	1	1
6 1547	5 195	1	1
6 1547	7 4804	1	1
6 1547	7 480	1	1
6 1547	2 1070	1	1
6 1548	5 1007	1	1
6 1548	0 3607	1	1
6 1548	7 1986	1	1
6 1548	1 2804	1	1
6 1548	5 646	1	1
6 1548	3 781	1	1
6 1549	2 814	1	1
6 1549	2 3982	1	1
6 1549	5 4524	1	1
6 1549	2 4108	1	1
6 1549	2 4365	1	1
6 1549	2 1591	1	1
6 1550	7 4158	1	1
6 1550	0 3235	1	1
6 1550	4 2105	1	1
6 1550	1 2941	1	1
6 1550	0 1482	1	1
6 1550	1 4766	1	1
6 1551	3 4579	1	1
6 1551	0 2284	1	1
6 1551	4 2824	1	1
6 1551	0 842	1	1
6 1551	7 485	1	1
6 1551	5 11	1	1
6 1552	6 380	1	1
6 1552	6 4637	1	1
6 1552	2 970	1	1
6 1552	7 868	1	1
6 1552	2 4264	1	1
6 1552	2 1193	1	1
6 1553	6 1361	1	1
6 1553	1 3400	1	1
6 1553	1 2686	1	1
6 1553	4 2030	1	1
6 1553	1 2628	1	1
6 1553	7 554	1	1
6 1554	6 1997	1	1
6 1554	5 3804	1	1
6 1554	3 1631	1	1
6 1554	0 2299	1	1
6 1554	1 4423	1	1
6 1554	4 3926	1	1
6 1555	6 904	1	1
6 1555	6 3352	1	1
6 1555	6 1127	1	1
6 1555	3 2617	1	1
6 1555	4 4562	1	1
6 1555	5 2859	1	1
6 1556	0 416	1	1
6 1556	1 2674	1	1
6 1556	7 4033	1	1
6 1556	4 4892	1	1
6 1556	7 112	1	1
6 1556	7 2898	1	1
6 1557	6 215	1	1
6 1557	4 1422	1	1
6 1557	1 2138	1	1
6 1557	4 3183	1	1
6 1557	4 59	1	1
6 1557	7 4403	1	1
6 1558	3 1302	1	1
6 1558	4 2025	1	1
6 1558	4 552	1	1
6 1558	0 1915	1	1
6 1558	5 2952	1	1
6 1558	1 2099	1	1
6 1559	6 3022	1	1
6 1559	6 987	1	1
6 1559	1 4474	1	1
6 1559	0 3563	1	1
6 1559	4 3186	1	1
6 1559	0 1715	1	1
6 1560	6 1649	1	1
6 1560	5 1639	1	1
6 1560	1 3547	1	1
6 1560	2 982	1	1
6 1560	5 2371	1	1
6 1560	4 1829	1	1
6 1561	6 4672	1	1
6 1561	6 4524	1	1
6 1561	4 4801	1	1
6 1561	5 172	1	1
6 1561	0 1940	1	1
6 1561	7 19	1	1
6 1562	7 3603	1	1
6 1562	5 860	1	1
6 1562	5 4741	1	1
6 1562	0 4957	1	1
6 1562	2 3151	1	1
6 1562	3 3428	1	1
6 1563	7 173	1	1
6 1563	0 1881	1	1
6 1563	7 4643	1	1
6 1563	2 4810	1	1
6 1563	0 3458	1	1
6 1563	7 2715	1	1
6 1564	5 3900	1	1
6 1564	4 95	1	1
6 1564	2 3864	1	1
6 1564	1 2098	1	1
6 1564	3 1864	1	1
6 1564	5 280	1	1
6 1565	5 1435	1	1
6 1565	5 817	1	1
6 1565	3 2813	1	1
6 1565	1 1395	1	1
6 1565	4 3501	1	1
6 1565	1 3752	1	1
6 1566	6 806	1	1
6 1566	6 676	1	1
6 1566	2 4652	1	1
6 1566	5 3426	1	1
6 1566	5 1180	1	1
6 1566	0 208	1	1
6 1567	6 4509	1	1
6 1567	0 1685	1	1
6 1567	3 3831	1	1
6 1567	1 3274	1	1
6 1567	7 4067	1	1
6 1567	2 4935	1	1
6 1568	3 684	1	1
6 1568	3 4734	1	1
6 1568	7 3300	1	1
6 1568	1 2727	1	1
6 1568	0 3173	1	1
6 1568	4 1431	1	1
6 1569	6 3216	1	1
6 1569	5 1354	1	1
6 1569	0 1608	1	1
6 1569	3 3549	1	1
6 1569	1 1494	1	1
6 1569	2 27	1	1
6 1570	6 3630	1	1
6 1570	2 923	1	1
6 1570	5 2889	1	1
6 1570	1 114	1	1
6 1570	5 4142	1	1
6 1570	0 2189	1	1
6 1571	6 927	1	1
6 1571	0 944	1	1
6 1571	2 55	1	1
6 1571	1 184	1	1
6 1571	2 2375	1	1
6 1571	1 950	1	1
6 1572	2 2229	1	1
6 1572	3 3240	1	1
6 1572	1 1489	1	1
6 1572	5 2686	1	1
6 1572	1 46	1	1
6 1572	1 2657	1	1
6 1573	6 1568	1	1
6 1573	7 1772	1	1
6 1573	1 4812	1	1
6 1573	7 1827	1	1
6 1573	0 4123	1	1
6 1573	2 1900	1	1
6 1574	6 3932	1	1
6 1574	5 1081	1	1
6 1574	7 4093	1	1
6 1574	5 4287	1	1
6 1574	3 775	1	1
6 1574	5 1501	1	1
6 1575	4 3371	1	1
6 1575	7 3662	1	1
6 1575	0 2034	1	1
6 1575	7 2969	1	1
6 1575	1 1859	1	1
6 1575	7 3208	1	1
6 1576	6 4475	1	1
6 1576	6 3592	1	1
6 1576	4 4107	1	1
6 1576	4 2733	1	1
6 1576	2 3733	1	1
6 1576	7 116	1	1
6 1577	2 883	1	1
6 1577	4 1075	1	1
6 1577	2 2177	1	1
6 1577	2 1783	1	1
6 1577	4 4076	1	1
6 1577	1 792	1	1
6 1578	6 863	1	1
6 1578	4 4873	1	1
6 1578	7 3864	1	1
6 1578	4 2075	1	1
6 1578	4 3804	1	1
6 1578	4 2557	1	1
6 1579	6 164	1	1
6 1579	1 1171	1	1
6 1579	2 946	1	1
6 1579	0 4658	1	1
6 1579	1 4244	1	1
6 1579	4 2316	1	1
6 1580	6 4949	1	1
6 1580	4 2303	1	1
6 1580	4 2240	1	1
6 1580	7 1500	1	1
6 1580	5 3872	1	1
6 1580	2 3496	1	1
6 1581	6 578	1	1
6 1581	6 1090	1	1
6 1581	2 1017	1	1
6 1581	4 3151	1	1
6 1581	2 2426	1	1
6 1581	7 2657	1	1
6 1582	6 4713	1	1
6 1582	4 2470	1	1
6 1582	4 1479	1	1
6 1582	0 2700	1	1
6 1582	1 2716	1	1
6 1582	1 801	1	1
6 1583	4 241	1	1
6 1583	5 711	1	1
6 1583	2 3042	1	1
6 1583	3 747	1	1
6 1583	2 640	1	1
6 1583	1 4979	1	1
6 1584	6 2493	1	1
6 1584	6 2625	1	1
6 1584	7 4870	1	1
6 1584	7 688	1	1
6 1584	3 1039	1	1
6 1584	0 1123	1	1
6 1585	6 3820	1	1
6 1585	4 1242	1	1
6 1585	5 4537	1	1
6 1585	2 4470	1	1
6 1585	2 3275	1	1
6 1585	0 2337	1	1
6 1586	6 4318	1	1
6 1586	5 1914	1	1
6 1586	2 4369	1	1
6 1586	3 782	1	1
6 1586	3 3209	1	1
6 1586	3 4036	1	1
6 1587	4 795	1	1
6 1587	7 1550	1	1
6 1587	3 3619	1	1
6 1587	0 3853	1	1
6 1587	1 73	1	1
6 1587	1 4933	1	1
6 1588	2 3021	1	1
6 1588	2 1143	1	1
6 1588	4 2257	1	1
6 1588	5 3969	1	1
6 1588	1 4513	1	1
6 1588	2 1246	1	1
6 1589	6 2391	1	1
6 1589	1 2759	1	1
6 1589	1 229	1	1
6 1589	0 3407	1	1
6 1589	7 3075	1	1
6 1589	5 284	1	1
6 1590	6 1865	1	1
6 1590	6 3882	1	1
6 1590	0 3907	1	1
6 1590	4 295	1	1
6 1590	7 3145	1	1
6 1590	3 2175	1	1
6 1591	6 3531	1	1
6 1591	1 2413	1	1
6 1591	3 3544	1	1
6 1591	3 4547	1	1
6 1591	7 3242	1	1
6 1591	0 3362	1	1
6 1592	0 2450	1	1
6 1592	7 1532	1	1
6 1592	4 2433	1	1
6 1592	5 2760	1	1
6 1592	5 1200	1	1
6 1592	3 2979	1	1
6 1593	4 3123	1	1
6 1593	7 1628	1	1
6 1593	7 4989	1	1
6 1593	1 1472	1	1
6 1593	1 914	1	1
6 1593	1 1677	1	1
6 1594	6 4866	1	1
6 1594	6 4963	1	1
6 1594	4 1690	1	1
6 1594	3 2035	1	1
6 1594	0 1010	1	1
6 1594	0 2173	1	1
6 1595	6 3862	1	1
6 1595	2 1299	1	1
6 1595	0 4179	1	1
6 1595	4 4767	1	1
6 1595	7 2211	1	1
6 1595	3 3589	1	1
6 1596	4 4420	1	1
6 1596	3 3152	1	1
6 1596	5 220	1	1
6 1596	5 4781	1	1
6 1596	4 1846	1	1
6 1596	0 3894	1	1
6 1597	0 1335	1	1
6 1597	5 4735	1	1
6 1597	2 4674	1	1
6 1597	3 442	1	1
6 1597	1 3493	1	1
6 1597	2 4581	1	1
6 1598	2 2909	1	1
6 1598	5 4560	1	1
6 1598	5 117	1	1
6 1598	1 988	1	1
6 1598	5 2679	1	1
6 1598	3 1138	1	1
6 1599	2 2001	1	1
6 1599	7 2817	1	1
6 1599	7 4550	1	1
6 1599	4 1572	1	1
6 1599	5 111	1	1
6 1599	0 2788	1	1
6 1600	6 3712	1	1
6 1600	6 3090	1	1
6 1600	4 1472	1	1
6 1600	5 1495	1	1
6 1600	2 2631	1	1
6 1600	5 1736	1	1
6 1601	5 4108	1	1
6 1601	5 1976	1	1
6 1601	2 196	1	1
6 1601	7 1606	1	1
6 1601	1 2470	1	1
6 1601	0 3355	1	1
6 1602	2 1514	1	1
6 1602	4 4044	1	1
6 1602	0 4943	1	1
6 1602	7 1387	1	1
6 1602	2 13	1	1
6 1602	7 2143	1	1
6 1603	6 767	1	1
6 1603	2 3791	1	1
6 1603	2 1643	1	1
6 1603	4 280	1	1
6 1603	0 2186	1	1
6 1603	3 4454	1	1
6 1604	7 289	1	1
6 1604	1 721	1	1
6 1604	3 4488	1	1
6 1604	3 2947	1	1
6 1604	4 2811	1	1
6 1604	1 4649	1	1
6 1605	6 3289	1	1
6 1605	1 2713	1	1
6 1605	7 2879	1	1
6 1605	2 2950	1	1
6 1605	3 3784	1	1
6 1605	2 3883	1	1
6 1606	6 4775	1	1
6 1606	7 496	1	1
6 1606	2 4173	1	1
6 1606	3 1422	1	1
6 1606	7 4605	1	1
6 1606	0 4070	1	1
6 1607	2 3992	1	1
6 1607	4 2741	1	1
6 1607	5 1274	1	1
6 1607	4 4770	1	1
6 1607	7 4252	1	1
6 1607	0 1422	1	1
6 1608	6 4303	1	1
6 1608	7 1725	1	1
6 1608	0 1186	1	1
6 1608	1 849	1	1
6 1608	0 3713	1	1
6 1608	3 1970	1	1
6 1609	5 3998	1	1
6 1609	5 2092	1	1
6 1609	0 3327	1	1
6 1609	2 3262	1	1
6 1609	4 1101	1	1
6 1609	0 918	1	1
6 1610	6 4529	1	1
6 1610	2 4757	1	1
6 1610	4 1450	1	1
6 1610	3 684	1	1
6 1610	0 4109	1	1
6 1610	0 3456	1	1
6 1611	1 1363	1	1
6 1611	3 2710	1	1
6 1611	4 1633	1	1
6 1611	0 2387	1	1
6 1611	1 4081	1	1
6 1611	3 79	1	1
6 1612	1 4910	1	1
6 1612	0 4848	1	1
6 1612	5 3374	1	1
6 1612	7 4409	1	1
6 1612	3 1557	1	1
6 1612	7 3814	1	1
6 1613	6 2464	1	1
6 1613	1 3336	1	1
6 1613	7 380	1	1
6 1613	2 3645	1	1
6 1613	0 3741	1	1
6 1613	1 597	1	1
6 1614	0 3843	1	1
6 1614	2 1081	1	1
6 1614	4 1418	1	1
6 1614	4 1626	1	1
6 1614	5 3975	1	1
6 1614	4 1137	1	1
6 1615	1 2013	1	1
6 1615	0 3522	1	1
6 1615	1 3297	1	1
6 1615	1 4148	1	1
6 1615	2 1192	1	1
6 1615	0 3342	1	1
6 1616	6 1140	1	1
6 1616	6 2114	1	1
6 1616	6 3973	1	1
6 1616	0 962	1	1
6 1616	2 4561	1	1
6 1616	5 1740	1	1
6 1617	6 1381	1	1
6 1617	1 1874	1	1
6 1617	4 886	1	1
6 1617	3 1626	1	1
6 1617	4 851	1	1
6 1617	0 619	1	1
6 1618	5 4180	1	1
6 1618	1 3583	1	1
6 1618	0 4635	1	1
6 1618	7 3072	1	1
6 1618	5 803	1	1
6 1618	5 1744	1	1
6 1619	1 2766	1	1
6 1619	7 4241	1	1
6 1619	1 1235	1	1
6 1619	4 3332	1	1
6 1619	5 1964	1	1
6 1619	4 4855	1	1
6 1620	6 1198	1	1
6 1620	7 4155	1	1
6 1620	3 3507	1	1
6 1620	5 4922	1	1
6 1620	3 4685	1	1
6 1620	7 3569	1	1
6 1621	7 1210	1	1
6 1621	7 2826	1	1
6 1621	0 4379	1	1
6 1621	2 910	1	1
6 1621	7 954	1	1
6 1621	3 2241	1	1
6 1622	2 1710	1	1
6 1622	3 2359	1	1
6 1622	7 2524	1	1
6 1622	3 2363	1	1
6 1622	3 4201	1	1
6 1622	3 4091	1	1
6 1623	3 621	1	1
6 1623	2 3282	1	1
6 1623	4 1835	1	1
